_id,ltable_id,rtable_id,ltable_name,ltable_address,ltable_city,ltable_zipcode,ltable_phone,rtable_name,rtable_address,rtable_city,rtable_zipcode,rtable_phone
73669,a1794,b1963,Panera Bread,300 N Brand Blvd,Glendale,91203.0,8182650700.0,Tavern on Brand,208 N Brand Blvd,Glendale,91203.0,8182911926.0
73670,a1794,b2094,Panera Bread,300 N Brand Blvd,Glendale,91203.0,8182650700.0,Panera Bread,300 N Brand Blvd,Glendale,91203.0,8182650700.0
73688,a1795,b1362,Phoenicia Restaurant,343 N Central Ave,Glendale,91203.0,8189567800.0,Phoenicia Restaurant,343 N Central Ave,Glendale,91203.0,
73733,a703,b365,The Oinkster,2005 Colorado Blvd,Los Angeles,90041.0,3232556465.0,The Oinkster,2005 Colorado Blvd,Los Angeles,90041.0,3232556465.0
73755,a713,b571,Spitz - Eagle Rock,2506 Colorado Blvd,Los Angeles,90041.0,3232575600.0,Cindy's Eagle Rock,1500 Colorado Blvd,Los Angeles,90041.0,3232577375.0
73765,a713,b1922,Spitz - Eagle Rock,2506 Colorado Blvd,Los Angeles,90041.0,3232575600.0,Spitz,2506 Colorado Blvd,Los Angeles,90041.0,3232575600.0
73769,a713,b2625,Spitz - Eagle Rock,2506 Colorado Blvd,Los Angeles,90041.0,3232575600.0,EagleRock Green Dragon,1735 Colorado Blvd,Los Angeles,90041.0,3232558889.0
73772,a744,b353,CaCao Mexicatessen,1576 Colorado Blvd,Los Angeles,90041.0,3234782791.0,Cafe Beaujolais,1712 Colorado Blvd,Los Angeles,90041.0,3232555111.0
73777,a744,b745,CaCao Mexicatessen,1576 Colorado Blvd,Los Angeles,90041.0,3234782791.0,Cacao Mexicatessen,1576 Colorado Blvd,Los Angeles,90041.0,3234782791.0
73792,a745,b353,Cafe Beaujolais,1712 Colorado Blvd,Los Angeles,90041.0,3232555111.0,Cafe Beaujolais,1712 Colorado Blvd,Los Angeles,90041.0,3232555111.0
73797,a745,b745,Cafe Beaujolais,1712 Colorado Blvd,Los Angeles,90041.0,3232555111.0,Cacao Mexicatessen,1576 Colorado Blvd,Los Angeles,90041.0,3234782791.0
73816,a746,b698,Casa Bianca Pizza Pie,1650 Colorado Blvd,Los Angeles,90041.0,3232569617.0,Casa Bianca Pizza Pie,1650 Colorado Blvd,Los Angeles,90041.0,3232569617.0
73834,a748,b461,Little Beast Restaurant,1496 Colorado Blvd,Los Angeles,90041.0,3233415899.0,The Little Beast,1496 Colorado Blvd,Los Angeles,90041.0,3233415899.0
73862,a750,b1343,Señor Fish,4803 Eagle Rock Blvd,Los Angeles,90041.0,3232577167.0,Senor Fish,4803 Eagle Rock Blvd,Los Angeles,90041.0,3232577167.0
73878,a754,b954,Four Cafe,2122 Colorado Blvd,Los Angeles,90041.0,3235501988.0,Four Cafe,2122 Colorado Blvd,Los Angeles,90041.0,3235501988.0
73901,a756,b1274,Max City BBQ,4729 Eagle Rock Blvd,Los Angeles,90041.0,3232544227.0,Max City Bbq,4729 Eagle Rock Blvd,Los Angeles,90041.0,3232544227.0
73975,a763,b571,Cindy's Eagle Rock,1500 Colorado Blvd,Los Angeles,90041.0,3232577375.0,Cindy's Eagle Rock,1500 Colorado Blvd,Los Angeles,90041.0,3232577375.0
73989,a763,b2625,Cindy's Eagle Rock,1500 Colorado Blvd,Los Angeles,90041.0,3232577375.0,EagleRock Green Dragon,1735 Colorado Blvd,Los Angeles,90041.0,3232558889.0
74005,a764,b1922,Taco Spot,2006 Colorado Blvd,Los Angeles,90041.0,3232567001.0,Spitz,2506 Colorado Blvd,Los Angeles,90041.0,3232575600.0
74027,a765,b2310,Colombo's Italian Steakhouse & Jazz Club,1833 Colorado Blvd,Eagle Rock,90041.0,3232549138.0,Colombo's Italian Steak House,1833 Colorado Blvd,Los Angeles,90041.0,3232549138.0
74055,a767,b571,Eagle Rock Italian Bakery & Deli,1726 Colorado Blvd,Los Angeles,90041.0,3232558224.0,Cindy's Eagle Rock,1500 Colorado Blvd,Los Angeles,90041.0,3232577375.0
74067,a767,b2310,Eagle Rock Italian Bakery & Deli,1726 Colorado Blvd,Los Angeles,90041.0,3232558224.0,Colombo's Italian Steak House,1833 Colorado Blvd,Los Angeles,90041.0,3232549138.0
74069,a767,b2625,Eagle Rock Italian Bakery & Deli,1726 Colorado Blvd,Los Angeles,90041.0,3232558224.0,EagleRock Green Dragon,1735 Colorado Blvd,Los Angeles,90041.0,3232558889.0
74126,a772,b1961,Leo's Tacos,4300 Eagle Rock Blvd,Los Angeles,90041.0,,Leos tacos,4318 Eagle Rock Blvd,Los Angeles,90041.0,
74135,a776,b571,Eagle Rock Green Dragon,1733 Colorado Blvd,Los Angeles,90041.0,3232558889.0,Cindy's Eagle Rock,1500 Colorado Blvd,Los Angeles,90041.0,3232577375.0
74149,a776,b2625,Eagle Rock Green Dragon,1733 Colorado Blvd,Los Angeles,90041.0,3232558889.0,EagleRock Green Dragon,1735 Colorado Blvd,Los Angeles,90041.0,3232558889.0
74164,a780,b1660,5 Line Tavern,2136 Colorado Blvd,Los Angeles,90041.0,3232383838.0,5 Line Tavern,2136 Colorado Blvd,Los Angeles,90041.0,3232383838.0
74170,a780,b2661,5 Line Tavern,2136 Colorado Blvd,Los Angeles,90041.0,3232383838.0,Dave's Chillin-N-Grillin,2152 Colorado Blvd,Los Angeles,90041.0,3234900988.0
74220,a785,b1131,Pete's Blue Chip,1701 Colorado Blvd,Los Angeles,90041.0,3234789022.0,Camilo's California Bistro,2128 Colorado Blvd,Los Angeles,90041.0,3234782644.0
74251,a786,b2966,Armon's Restaurant,5056 Eagle Rock Blvd,Los Angeles,90041.0,3234781440.0,Armon's Restaurant,5056 Eagle Rock Blvd,Los Angeles,90041.0,3234781440.0
74332,a704,b34,Raffi's Place,211 E Broadway,Glendale,91205.0,8182407411.0,Raffi's Place Restaurant,211 E Broadway,Glendale,91205.0,8182407411.0
74345,a753,b1009,Zankou Chicken,1415 E Colorado St,Glendale,91205.0,8182442237.0,Zankou Chicken,1415 E Colorado St,Glendale,91205.0,8182442237.0
74359,a761,b1600,Taco Azteca,143 S Verdugo Rd,Glendale,91205.0,8182442131.0,Taco Azteca,143 S Verdugo Rd,Glendale,91205.0,8182442131.0
74388,a782,b851,Thai Touch Restaurant,1355 E Colorado St,Glendale,91205.0,8185071107.0,Scarantino's Italian Inn,1524 E Colorado St,Glendale,91205.0,8182479777.0
74406,a1161,b2455,Joon Shabu Shabu,220 E Broadway,Glendale,91205.0,8184848525.0,Joon Shabu Shabu,220 E Broadway,Glendale,91205.0,8184848525.0
74412,a1164,b1046,Mario's Italian Deli & Market,740 E Broadway,Glendale,91205.0,8182424114.0,Marios Italian Market,740 E Broadway,Glendale,91205.0,8182424114.0
74424,a1736,b1236,Glendale Pho Co.,102 S Glendale Ave,Glendale,91205.0,8182438867.0,Elena Greek Armenian Cuisine,1000 S Glendale Ave,Glendale,91205.0,8182415730.0
74429,a1736,b2675,Glendale Pho Co.,102 S Glendale Ave,Glendale,91205.0,8182438867.0,Glendale Pho Co.,102 S Glendale Ave,Glendale,91205.0,
74435,a1749,b1236,Elena's Greek Armenian Cuisine,1000 S Glendale Ave,Glendale,91205.0,8182415730.0,Elena Greek Armenian Cuisine,1000 S Glendale Ave,Glendale,91205.0,8182415730.0
74460,a1765,b1999,Shiraz,211 S Glendale Ave,Glendale,91205.0,8185004948.0,Shiraz Restaurant,211 S Glendale Ave,Glendale,91205.0,8185008661.0
74496,a1768,b2907,Thai Original BBQ,143 S Glendale Ave,Glendale,91205.0,8185076789.0,Thai Original Bar-B-Q,143 S Glendale Ave,Glendale,91205.0,8185076789.0
74564,a1787,b851,Scarantino's Italian Inn,1524 E Colorado St,Glendale,91205.0,8182479777.0,Scarantino's Italian Inn,1524 E Colorado St,Glendale,91205.0,8182479777.0
74574,a705,b8,Din Tai Fung,177 Caruso Ave,Glendale,91210.0,8185515561.0,Din Tai Fung Dumpling House,177 Caruso Ave,Glendale,91210.0,8185515561.0
74585,a706,b74,Granville,807 Americana Way,Glendale,91210.0,8185500472.0,Granville,807 Americana Way,Glendale,91210.0,8185500472.0
74598,a708,b1194,Frida Restaurant,750 Americana Way,Glendale,91210.0,8185511666.0,Frida Mexican Restaurant,750 Americana Way,Glendale,91210.0,8185511666.0
74610,a709,b1690,Katsuya Glendale,702 Americana Way,Glendale,91210.0,8182445900.0,Katsuya - Glendale - SBE,702 Americana Way,Glendale,91210.0,8182445900.0
74616,a710,b119,The Cheesecake Factory,511 Americana Way,Glendale,91210.0,8185507505.0,The Cheesecake Factory,511 Americana Way,Glendale,91210.0,8185507505.0
74622,a710,b2807,The Cheesecake Factory,511 Americana Way,Glendale,91210.0,8185507505.0,Chi Dynasty,769 Americana Way,Glendale,91210.0,8185009888.0
74627,a1160,b381,Trattoria Amici,889 Americana Way,Glendale,91210.0,8185021220.0,Trattoria Amici,889 Americana Way,Glendale,91210.0,8185021220.0
74636,a1772,b119,The Tsujita,769 Americana Way,Glendale,91210.0,8185533822.0,The Cheesecake Factory,511 Americana Way,Glendale,91210.0,8185507505.0
74651,a1776,b1701,Bacari GDL,757 Americana Way,Glendale,91210.0,8186961460.0,Bacari GDL,757 Americana Way,Glendale,91210.0,8186961460.0
74663,a1784,b2835,Le Pain Quotidien,730 Americana Way,Glendale,91210.0,8188395230.0,Le Pain Quotidien,730 Americana Way,Glendale,91210.0,8188395230.0
74674,a707,b26,Foxy's Restaurant,206 W Colorado St,Glendale,91204.0,8182460244.0,Foxy's Restaurant,206 W Colorado St,Glendale,91204.0,8182460244.0
74689,a711,b532,Vegas Seafood Buffet,110 S Brand Blvd,Glendale,91204.0,8186629011.0,Las Vegas Seafood Buffet,110 S Brand Blvd,Glendale,91204.0,8186629011.0
74705,a1162,b761,Shake Shack,252 S Brand Blvd,Glendale,91204.0,8188581612.0,Shake Shack,252 S Brand Blvd,Glendale,91204.0,8188581612.0
74753,a1740,b2160,Mini Kabob,313 1/2 Vine St,Glendale,91204.0,8182441343.0,Mini Kabob,313 Vine St,Glendale,91204.0,8182441343.0
74762,a1742,b1066,Max's Restaurant - Glendale,313 W Broadway,Glendale,91204.0,8186377751.0,Max's of Manila,313 W Broadway,Glendale,91204.0,8186377751.0
74774,a1744,b551,Bourbon Steak,237 S Brand Blvd,Glendale,91204.0,8188394130.0,Bourbon Steak,237 S Brand Blvd,Glendale,91204.0,8188394130.0
74796,a1747,b2193,Ichiban,120 S Brand Blvd,Glendale,91204.0,8182429966.0,Ichiban,120 S Brand Blvd,Glendale,91204.0,8182429966.0
74819,a1763,b1538,Dinah's Chicken,4106 San Fernando Rd,Glendale,91204.0,8182444188.0,Dinah's Fried Chicken,4106 San Fernando Rd Ste A,Glendale,91204.0,8182444188.0
74839,a1777,b2585,Eggslut,252 S Brand Blvd,Glendale,91204.0,8184845911.0,Eggslut,262 S Brand Blvd,Glendale,91204.0,8184845911.0
74862,a1786,b1616,Outback Steakhouse,146 S Brand Blvd,Glendale,91204.0,8182441136.0,Outback Steakhouse,146 S Brand Blvd,Glendale,91204.0,8182441136.0
74904,a747,b2622,The York,5018 York Blvd,Los Angeles,90042.0,3232559675.0,The York,5018 York Blvd,Los Angeles,90042.0,3232559675.0
74908,a747,b3053,The York,5018 York Blvd,Los Angeles,90042.0,3232559675.0,The Highland Cafe,5010 York Blvd,Los Angeles,90042.0,3232591000.0
74910,a749,b901,Maximiliano,5930 York Blvd,Los Angeles,90042.0,3237396125.0,Maximiliano,5930 York Blvd,Los Angeles,90042.0,3237396125.0
74939,a751,b2865,Huarache Azteca Restaurante,5225 York Blvd,Los Angeles,90042.0,3234789572.0,El Huarache Azteca,5225 York Blvd,Los Angeles,90042.0,3234789572.0
74972,a762,b2622,The Highland Cafe,5010 York Blvd,Los Angeles,90042.0,3232591000.0,The York,5018 York Blvd,Los Angeles,90042.0,3232559675.0
74976,a762,b3053,The Highland Cafe,5010 York Blvd,Los Angeles,90042.0,3232591000.0,The Highland Cafe,5010 York Blvd,Los Angeles,90042.0,3232591000.0
75001,a775,b2177,The Hermosillo,5125 York Blvd,Los Angeles,90042.0,3237396459.0,Hermosillo,5125 York Blvd,Los Angeles,90042.0,3237396459.0
75038,a779,b2590,Sonny's Hideaway,5137 York Blvd,Los Angeles,90042.0,3232552000.0,Sonny's Hideaway,5137 York Blvd,Los Angeles,90042.0,3232552000.0
75058,a784,b2865,La Estrella Taco Truck,York Blvd,Los Angeles,90042.0,,El Huarache Azteca,5225 York Blvd,Los Angeles,90042.0,3234789572.0
75060,a784,b3000,La Estrella Taco Truck,York Blvd,Los Angeles,90042.0,,El Arco Iris,5684 York Blvd,Los Angeles,90042.0,3232543401.0
75073,a787,b2621,Good Girl Dinette,110 N Ave 56,Los Angeles,90042.0,3232578980.0,Good Girl Dinette,110 N Avenue 56,Los Angeles,90042.0,3232578980.0
75083,a788,b1869,Folliero's Italian Food and Pizza,5566 N Figueroa St,Los Angeles,90042.0,3232540505.0,Folliero's Italian Food and Pizza,5566 N Figueroa St,Los Angeles,90042.0,3232540505.0
75098,a789,b1574,Kitchen Mouse,5904 N Figueroa St,Highland park,90042.0,3232599555.0,Kitchen Mouse,5904 N Figueroa St,Los Angeles,90042.0,3232599555.0
75147,a791,b3118,Dave's Chillin and Grillin,5715 N Figueroa St,Los Angeles,90042.0,3234900988.0,The Greyhound Bar and Grill,5570 N Figueroa St,Los Angeles,90042.0,3239000300.0
75164,a792,b3118,The Greyhound Bar & Grill,5570 N Figueroa St,Los Angeles,90042.0,3239000300.0,The Greyhound Bar and Grill,5570 N Figueroa St,Los Angeles,90042.0,3239000300.0
75168,a793,b1869,Highland Park Bowl,5621 N Figueroa St,Los Angeles,90042.0,3232572695.0,Folliero's Italian Food and Pizza,5566 N Figueroa St,Los Angeles,90042.0,3232540505.0
75189,a794,b2307,Antigua Bread,5703 N Figueroa St,Los Angeles,90042.0,3232599345.0,Antigua Bread Bakery Cafe,5703 N Figueroa St,Los Angeles,90042.0,3232599345.0
75203,a795,b1957,Amara Kitchen,519 N Ave 64,Los Angeles,90042.0,3232552220.0,Amara Kitchen,519 N Avenue 64,Los Angeles,90042.0,3232552220.0
75270,a800,b1869,Via-Mar Seafood Restaurant,5111 N Figueroa St,Los Angeles,90042.0,3232554929.0,Folliero's Italian Food and Pizza,5566 N Figueroa St,Los Angeles,90042.0,3232540505.0
75323,a806,b2107,Cafe Birdie,5631 N Figueroa St,Los Angeles,90042.0,3237396928.0,Cafe Birdie,5631 N Figueroa St,Los Angeles,90042.0,3237396928.0
75360,a808,b2582,La Fuente Restaurant,5530 Monte Vista St,Los Angeles,90042.0,3232586109.0,LA Fuente Restaurant,5530 Monte Vista St,Los Angeles,90042.0,3232586109.0
75423,a814,b1869,El Pescador - Highland Park,5230 N Figueroa St,Los Angeles,90042.0,3232558164.0,Folliero's Italian Food and Pizza,5566 N Figueroa St,Los Angeles,90042.0,3232540505.0
75466,a973,b2865,El Pelon Tacos,52 Ave York Blvd,Los Angeles,90042.0,,El Huarache Azteca,5225 York Blvd,Los Angeles,90042.0,3234789572.0
75468,a973,b3000,El Pelon Tacos,52 Ave York Blvd,Los Angeles,90042.0,,El Arco Iris,5684 York Blvd,Los Angeles,90042.0,3232543401.0
75482,a974,b2622,Joy on York,5100 York Blvd,Los Angeles,90042.0,,The York,5018 York Blvd,Los Angeles,90042.0,3232559675.0
75490,a2331,b1580,Tacos La Tehuanita,5100 York Blvd,Los Angeles,90042.0,3232437715.0,Galco's,5702 York Blvd,Los Angeles,90042.0,3232557115.0
75505,a752,b801,Polka Polish Restaurant,4112 Verdugo Rd,Los Angeles,90065.0,3232557887.0,Polka,4112 Verdugo Rd,Los Angeles,90065.0,3232557887.0
75511,a758,b665,Skaf's Lebanese Cuisine,367 N Chevy Chase Dr,Glendale,91206.0,8185515540.0,Skaf's Lebanese Cuisine,367 N Chevy Chase Dr,Glendale,91206.0,8185515540.0
75534,a769,b1901,Two Guys From Italy,405 N Verdugo Rd,Glendale,91206.0,8182400020.0,Two Guys From Italy,405 N Verdugo Rd,Glendale,91206.0,8182400020.0
75542,a773,b684,In-N-Out Burger,310 N Harvey Dr,Glendale,91206.0,8007861000.0,In-N-Out Burger,310 Harvey Dr,Glendale,91206.0,8007861000.0
75561,a1165,b1331,Gauchos Village,135 N Maryland Ave,Glendale,91206.0,8185501430.0,Gaucho's Village,135 N Maryland Ave,Glendale,91206.0,8185501430.0
75580,a1746,b2491,Octopus Japanese Restaurant,112 N Maryland Ave,Glendale,91206.0,8185008788.0,Octopus Japanese Restaurant,112 N Maryland Ave,Glendale,91206.0,8185008788.0
75590,a1750,b1275,Fish King,722 N Glendale Ave,Glendale,91206.0,8182440804.0,Fish King,722 N Glendale Ave,Glendale,91206.0,8182442161.0
75638,a1780,b1805,Zono Sushi,139 N Maryland Ave,Glendale,91206.0,8185074819.0,Zono Sushi,139 N Maryland Ave,Glendale,91206.0,8185074819.0
75684,a816,b1088,Fiesta Martin Mexican Grill,1330 N La Brea Ave,Inglewood,90302.0,3106721330.0,Fiesta Martin Mexican Grill,1330 N La Brea Ave,Inglewood,90302.0,3106721330.0
75688,a824,b1088,Bayou Grille,1400 N La Brea Ave,Inglewood,90302.0,3106730824.0,Fiesta Martin Mexican Grill,1330 N La Brea Ave,Inglewood,90302.0,3106721330.0
75694,a835,b1088,Hungry Joe's Burgers & Jamaican Restaurant,1100 N La Brea Ave,Inglewood,90302.0,3106749510.0,Fiesta Martin Mexican Grill,1330 N La Brea Ave,Inglewood,90302.0,3106721330.0
75706,a850,b1088,Fiesta Martin Tacos,1314 N La Brea Ave,Inglewood,90302.0,3106721314.0,Fiesta Martin Mexican Grill,1330 N La Brea Ave,Inglewood,90302.0,3106721330.0
75713,a897,b312,The Serving Spoon,1403 Centinela Ave,Inglewood,90302.0,3104123927.0,The Serving Spoon Restaurant,1403 Centinela Ave,Inglewood,90302.0,3104123927.0
75737,a900,b1061,Roscoe's House of Chicken & Waffles,621 W Manchester Blvd,Inglewood,90301.0,3109814141.0,Roscoes House of Chicken & Waffles,621 W Manchester Blvd,Inglewood,90301.0,3109814141.0
75740,a907,b2524,Stuff I Eat,114 N Market St,Inglewood,90301.0,3106710115.0,Stuff I Eat,114 N Market St,Inglewood,90301.0,3106710115.0
75752,a1074,b1899,Mike's Deli,4859 W Slauson Ave,Los Angeles,90056.0,3232985960.0,Mike's Deli,4859 W Slauson Ave,Los Angeles,90056.0,3232985960.0
75758,a1093,b1899,Dogfathers,4925 W Slauson Ave,Los Angeles,90056.0,3236320100.0,Mike's Deli,4859 W Slauson Ave,Los Angeles,90056.0,3232985960.0
75761,a859,b1636,Hawkins House of Burgers,11603 Slater St,Los Angeles,90059.0,3235631129.0,Hawkins house of burgers,11603 Slater St,Los Angeles,90059.0,
75774,a882,b2951,Mom's Bar-B-Que,1050 W Imperial Hwy,Los Angeles,90044.0,3237568405.0,Mom's Bar-B-Q,1050 W Imperial Hwy,Los Angeles,90044.0,3237568405.0
75782,a915,b788,The Tripel,333 Culver Blvd,Playa Del Rey,90293.0,3108210333.0,The Tripel,333 Culver Blvd,Los Angeles,90293.0,3108210333.0
75789,a962,b388,CiCi's Cafe,18912 Ventura Blvd,Tarzana,91356.0,8188816704.0,Cici's Cafe,18912 Ventura Blvd,Los Angeles,91356.0,8188816704.0
75821,a1841,b1624,SteamPunk CoffeeBar & Kitchen,12526 Burbank Blvd,Valley Village,91607.0,8185081276.0,SteamPunk CoffeeBar & Kitchen,12526 Burbank Blvd,Los Angeles,91607.0,8185081276.0
75826,a1842,b149,Hugo's,12851 Riverside Dr,Studio City,91607.0,8187618985.0,Hugo's,12851 Riverside Dr,Los Angeles,91607.0,8187618985.0
75835,a1865,b756,Harvest Moon Kitchen & Marketplace,12456 Magnolia Blvd,Valley Village,91607.0,8184873923.0,Harvest Moon Kitchen and Marketplace,12456 Magnolia Blvd,Los Angeles,91607.0,8184873923.0
75844,a1871,b1594,Joe Peeps NY Pizza,12460 Magnolia Blvd,Valley Village,91607.0,8185064133.0,Joe Peep's New York Pizza,12460 Magnolia Blvd,Los Angeles,91607.0,8185064133.0
75878,a1909,b1770,Sushi Don,4816 Laurel Canyon Blvd,Valley Village,91607.0,8187628720.0,Miya Sushi,5215 Laurel Canyon Blvd,Los Angeles,91607.0,8187608662.0
75888,a1911,b2112,Four 'N 20,4723 Laurel Canyon Blvd,Valley Village,91607.0,8187615128.0,Four'n 20 Restaurant & Pie,4723 Laurel Canyon Blvd,Los Angeles,91607.0,8187615128.0
75919,a966,b654,More Than Waffles,17200 Ventura Blvd,Encino,91316.0,8187895937.0,More Than Waffles,17200 Ventura Blvd Ste 109,Los Angeles,91316.0,8187895937.0
75934,a966,b2982,More Than Waffles,17200 Ventura Blvd,Encino,91316.0,8187895937.0,Thai 'Ni,17544 Ventura Blvd,Los Angeles,91316.0,8187838424.0
75938,a971,b517,EAT,11108 Magnolia Blvd,North Hollywood,91601.0,8187604787.0,Eat,11108 Magnolia Blvd,Los Angeles,91601.0,8187604787.0
75955,a971,b2869,EAT,11108 Magnolia Blvd,North Hollywood,91601.0,8187604787.0,The Fat Dog,11050 Magnolia Blvd,Los Angeles,91601.0,
75984,a1806,b1136,Tokyo Delve's Sushi Bar,5239 Lankershim Blvd,North Hollywood,91601.0,8187663868.0,Eclectic Wine Bar & Grille,5156 Lankershim Blvd,Los Angeles,91601.0,8187602233.0
76002,a1810,b780,Pitfire Artisan Pizza,5211 Lankershim Blvd,North Hollywood,91601.0,8189802949.0,Pitfire Artisan Pizza,5211 Lankershim Blvd,Los Angeles,91601.0,8189802949.0
76006,a1810,b1271,Pitfire Artisan Pizza,5211 Lankershim Blvd,North Hollywood,91601.0,8189802949.0,Pit Fire Pizza CO,5211 Lankershim Blvd,Los Angeles,91601.0,8189802949.0
76035,a1815,b2459,Rodini Park,11049 Magnolia Blvd,Los Angeles,91601.0,8183584802.0,Rodini Park,11049 Magnolia Blvd,Los Angeles,91601.0,8183584802.0
76050,a1821,b1534,Vicious Dogs,5231 Lankershim Blvd,North Hollywood,91601.0,8189853647.0,Vicious Dogs,5231 Lankershim Blvd,Los Angeles,91601.0,8189853647.0
76071,a1829,b1534,Big Wangs,5300 Lankershim Blvd,North Hollywood,91601.0,8189852449.0,Vicious Dogs,5231 Lankershim Blvd,Los Angeles,91601.0,8189853647.0
76088,a1831,b1109,Hayat's Kitchen,11009 Burbank Blvd,North Hollywood,91601.0,8187614656.0,Hayat's Kitchen,11009 Burbank Blvd,Los Angeles,91601.0,8187614656.0
76115,a1862,b1834,Mofongos,5757 Lankershim Blvd,North Hollywood,91601.0,8187541051.0,Mofongos,5757 Lankershim Blvd,Los Angeles,91601.0,8187541051.0
76139,a1863,b2417,Tamashii Ramen House,11024 Magnolia Blvd,North Hollywood,91601.0,8189802388.0,Tamashii Ramen House,11024 Magnolia Blvd,Los Angeles,91601.0,8189802388.0
76152,a1870,b1136,The Eclectic,5156 Lankershim Blvd,North Hollywood,91601.0,8187602233.0,Eclectic Wine Bar & Grille,5156 Lankershim Blvd,Los Angeles,91601.0,8187602233.0
76177,a1874,b1802,The Bar-B-Que Bar,10863 Magnolia Blvd,North Hollywood,91601.0,8187540030.0,The Magnolia Grille,10530 Magnolia Blvd,Los Angeles,91601.0,8187668698.0
76186,a1874,b2869,The Bar-B-Que Bar,10863 Magnolia Blvd,North Hollywood,91601.0,8187540030.0,The Fat Dog,11050 Magnolia Blvd,Los Angeles,91601.0,
76189,a1876,b499,Spumante Restaurant,11049 Magnolia Blvd,North Hollywood,91601.0,8185087716.0,Spumante Restaurant,11049 Magnolia Blvd Ste 107,Los Angeles,91601.0,8185087716.0
76282,a1915,b1802,Noho Pizza & Grill,11300 Magnolia Blvd,North Hollywood,91601.0,8187661106.0,The Magnolia Grille,10530 Magnolia Blvd,Los Angeles,91601.0,8187668698.0
76327,a1861,b1996,786 Degrees,8879 Laurel Canyon Blvd,Los Angeles,91352.0,8189396566.0,786 Degrees,8879 Laurel Canyon Blvd,Los Angeles,91352.0,8189396566.0
76337,a1370,b2050,Hopdoddy Burger Bar,12746 Jefferson Blvd,Playa Vista,90094.0,3104102337.0,Hopdoddy Burger Bar,12746 W Jefferson Blvd,Los Angeles,90094.0,3104102337.0
76340,a1377,b928,Urban Plates,12746-3 W Jefferson Blvd,Playa Vista,90094.0,4242567274.0,Urban Plates,12746 W Jefferson Blvd,Los Angeles,90094.0,4242567274.0
76345,a2400,b577,SOL Mexican Cocina,12775 W Millennium Dr,Los Angeles,90094.0,4242890066.0,SOL - Playa Vista,12775 Millennium,Los Angeles,90094.0,4242890066.0
76356,a2401,b2426,ROC Playa Vista,12775 Millennium Dr,Los Angeles,90094.0,4248354777.0,R.O.C. Kitchen,12775 Millennium Drive,Los Angeles,90094.0,4248354777.0
76359,a2404,b1228,Sweet Fish Sushi Bar,13020 Pacific Promenade,Playa Vista,90094.0,4242282298.0,Sweet Fish Sushi Bar,13020 Pacific Promenade,Los Angeles,90094.0,4242282298.0
76384,a2413,b1816,Gulp,13020 Pacific Promenade,Los Angeles,90094.0,3104963966.0,Gulp Restaurant and Brew Pub,13020 Pacific Promenade,Los Angeles,90094.0,3104963966.0
76405,a1413,b752,The Marketplace Grill Cafe,7877 Florence Ave,Downey,90240.0,5629278700.0,Marketplace Grill,7877 Florence Ave,Downey,90240.0,5629278700.0
76406,a1413,b1366,The Marketplace Grill Cafe,7877 Florence Ave,Downey,90240.0,5629278700.0,Pop's Cafe,7840 Florence Ave,Downey,90240.0,5629270096.0
76411,a1414,b2292,Gloria's Cocina Mexicana,7401 Florence Ave,Downey,90240.0,5627761488.0,Gloria's Cocina Mexicana Restaurant,7401 Florence Ave,Downey,90240.0,5627761488.0
76416,a1415,b2322,Green Olive Restaurant,9234 Lakewood Blvd,Downey,90240.0,5628628080.0,Chris' & Pitt's Restaurant,9243 Lakewood Blvd,Downey,90240.0,5628699069.0
76422,a1424,b1366,Pop's Cafe,7840 Florence Ave,Downey,90240.0,5629270096.0,Pop's Cafe,7840 Florence Ave,Downey,90240.0,5629270096.0
76440,a1432,b2322,Chris' & Pitt's,9243 Lakewood Blvd,Downey,90240.0,5628699069.0,Chris' & Pitt's Restaurant,9243 Lakewood Blvd,Downey,90240.0,5628699069.0
76460,a1448,b2322,Arthur's Restaurant,8813 Lakewood Blvd,Downey,90240.0,5628699189.0,Chris' & Pitt's Restaurant,9243 Lakewood Blvd,Downey,90240.0,5628699069.0
76466,a1479,b410,Inn of the Seventh Ray,128 Old Topanga Canyon Rd,Topanga,90290.0,3104551311.0,Inn of the Seventh Ray,128 Old Topanga Canyon Rd,Los Angeles,90290.0,3104551311.0
76470,a1481,b410,The Topanga Table,1861 N Topanga Canyon Blvd,Topanga,90290.0,3107526241.0,Inn of the Seventh Ray,128 Old Topanga Canyon Rd,Los Angeles,90290.0,3104551311.0
76473,a1484,b2420,Topanga Living Cafe,1704 N Topanga Canyon Blvd,Topanga,90290.0,3104559888.0,Water Lily Cafe,120 S Topanga Canyon Blvd,Los Angeles,90290.0,3104550401.0
76475,a1485,b2420,Waterlily Cafe,120 S Topanga Canyon Blvd,Topanga,90290.0,3104550401.0,Water Lily Cafe,120 S Topanga Canyon Blvd,Los Angeles,90290.0,3104550401.0
76477,a1487,b2420,Cafe Mimosa,395 S Topanga Canyon Blvd,Topanga,90290.0,3104554341.0,Water Lily Cafe,120 S Topanga Canyon Blvd,Los Angeles,90290.0,3104550401.0
76478,a1488,b410,Rocco's In the Canyon,123 S Topanga Canyon Blvd,Topanga,90290.0,3104552487.0,Inn of the Seventh Ray,128 Old Topanga Canyon Rd,Los Angeles,90290.0,3104551311.0
